OSEBuildingID,BuildingType,NumberofBuildings,NumberofFloors,Latitude,Longitude,LargestPropertyUseType,PropertyGFATotal_avg,PropertyGFAParking_avg,PropertyGFABuilding(s)_avg,LargestPropertyUseTypeGFA_avg,SiteEnergyUse(kBtu)_avg,TotalGHGEmissions_avg,PropertyGFABuilding(s)_%,PropertyGFAParking_%,Dureedevie
29612,NonResidential,1.0,3.0,47.66368,-122.27324,Education,97500.0,0.0,97500.0,97500.0,3674895.0,153.61,1.0,0.0,92
29788,NonResidential,1.0,5.0,47.62495,-122.36036,Office,54015.0,48662.5,5352.5,54015.0,3237624.25,22.57,0.1,0.9,34
32429,NonResidential,1.0,13.0,47.60805,-122.33978,Nourriture,42000.0,0.0,42000.0,21619.0,7783379.0,271.57000000000005,1.0,0.0,31
33289,NonResidential,1.0,24.0,47.61706,-122.35141,Office,119701.0,0.0,119701.0,102878.0,8630163.25,60.165,1.0,0.0,34
33408,Nonresidential COS,1.0,1.0,47.71986,-122.29809,Education,24697.0,0.0,24697.0,15300.0,1293427.875,28.895,1.0,0.0,51
33527,NonResidential,2.0,1.0,47.59677,-122.30172,Education,57468.0,0.0,57468.0,67750.0,3238340.75,80.67,1.0,0.0,3
33548,NonResidential,1.0,5.0,47.61808,-122.32175,Education,84000.0,0.0,84000.0,84300.0,12250061.0,439.395,1.0,0.0,10
34348,NonResidential,1.0,3.0,47.6087,-122.33884,Commerce,103000.0,0.0,103000.0,103000.0,3716435.25,59.74,1.0,0.0,25
34891,NonResidential,1.0,1.0,47.56137,-122.38524,Commerce,37864.0,0.0,37864.0,37864.0,8156275.5,178.17000000000002,1.0,0.0,8
34908,NonResidential,1.0,2.0,47.62256,-122.32092,Commerce,66497.0,0.0,66497.0,66497.0,8950546.0,70.845,1.0,0.0,66
35391,NonResidential,1.0,4.0,47.62473,-122.34727,Commerce,34010.0,0.0,34010.0,35110.5,3513842.125,24.495,1.0,0.0,10
35392,NonResidential,1.0,4.0,47.62473,-122.34727,Commerce,45980.0,0.0,45980.0,45980.0,8343499.5,197.9,1.0,0.0,10
36034,NonResidential,1.0,3.0,47.61378771,-122.3214255,Commerce,45743.0,0.0,45743.0,45243.0,5537907.0,88.56,1.0,0.0,20
36587,NonResidential,1.0,1.0,47.61674,-122.30207,Loisirs,45000.0,0.0,45000.0,45000.0,3516863.5,138.57999999999998,1.0,0.0,25
37008,NonResidential,1.0,6.0,47.59544,-122.33159,Parking,333698.0,0.0,333698.0,432903.0,12525291.0,243.965,1.0,0.0,17
37248,NonResidential,1.0,4.0,47.55066,-122.31787,Non-Refrigerated Warehouse,72859.0,0.0,72859.0,72859.0,1511478.4375,14.445,1.0,0.0,112
39332,SPS-District K-12,1.0,2.0,47.52374,-122.27201,Education,138705.0,0.0,138705.0,138705.0,4812183.5,121.21000000000001,1.0,0.0,7
40008,NonResidential,1.0,3.0,47.5823,-122.32937,Other,21947.0,0.0,21947.0,14877.0,1548239.125,38.415,1.0,0.0,12
40028,NonResidential,1.0,0.0,47.68454,-122.26235,Non-Refrigerated Warehouse,384772.0,0.0,384772.0,349953.0,15309296.5,399.22,1.0,0.0,76
40031,NonResidential,1.0,0.0,47.6824,-122.26223,Santé,30287.0,0.0,30287.0,29946.5,2084881.0,30.299999999999997,1.0,0.0,56
40034,NonResidential,1.0,0.0,47.68254,-122.26299,Office,21931.0,0.0,21931.0,29922.5,3839674.125,141.37,1.0,0.0,56
40067,NonResidential,1.0,6.0,47.60148,-122.33379,Office,71949.0,0.0,71949.0,83170.0,4346375.25,30.3,1.0,0.0,31
40348,NonResidential,1.0,2.0,47.62256,-122.32092,Parking,140823.0,59401.0,81422.0,123715.0,8174458.0,67.795,0.58,0.42,100
40447,Nonresidential COS,5.0,1.0,47.57918,-122.32075,Office,87458.0,0.0,87458.0,41097.0,8581957.0,272.735,1.0,0.0,50
41928,NonResidential,1.0,1.0,47.71864,-122.312,Commerce,51400.0,0.0,51400.0,51841.0,11674186.5,300.46000000000004,1.0,0.0,5
42069,NonResidential,1.0,1.0,47.64779,-122.33352,Office,26263.0,0.0,26263.0,26263.0,1727858.1875,12.05,1.0,0.0,23
43948,Nonresidential COS,1.0,2.0,47.54277,-122.31626,Other,39212.0,0.0,39212.0,39212.0,422691.69922,2.945,1.0,0.0,110
45287,Nonresidential COS,1.0,1.0,47.60668,-122.30242,Loisirs,21400.0,0.0,21400.0,11737.0,5063179.75,150.1,1.0,0.0,48
45927,NonResidential,1.0,8.0,47.60427,-122.32311,Laboratory,178000.0,0.0,178000.0,181930.0,52789224.0,2501.165,1.0,0.0,16
48287,NonResidential,1.0,4.0,47.5735,-122.32239,Office,162157.0,0.0,162157.0,88698.0,39837550.0,501.99,1.0,0.0,11
49687,NonResidential,1.0,4.0,47.6239,-122.35756,Commerce,33997.0,0.0,33997.0,33997.0,9042960.5,97.035,1.0,0.0,13
49695,NonResidential,1.0,11.0,47.62037,-122.33627,Office,526423.0,95215.5,431207.5,400536.0,17039074.0,152.675,0.82,0.18,4
49697,NonResidential,1.0,6.0,47.60121,-122.33518,Office,74211.0,0.0,74211.0,33279.0,1374344.4375,9.58,1.0,0.0,114
49699,NonResidential,1.0,2.0,47.51098,-122.27817,Non-Refrigerated Warehouse,45700.0,0.0,45700.0,293707.0,1525731.875,14.465,1.0,0.0,28
49703,SPS-District K-12,1.0,1.0,47.64342,-122.3997,Education,116101.0,0.0,116101.0,118492.0,3172085.5,271.05499999999995,1.0,0.0,64
49705,Nonresidential COS,8.0,0.0,47.68212,-122.2633,Loisirs,502030.0,0.0,502030.0,564258.0,17880578.0,510.83500000000004,1.0,0.0,87
49709,NonResidential,1.0,2.0,47.71286,-122.33635,Urgent Care/Clinic/Other Outpatient,53575.0,0.0,53575.0,53575.0,30499518.0,607.785,1.0,0.0,4
49712,NonResidential,1.0,6.0,47.58995,-122.33472,Office,157345.0,22541.5,134803.5,157345.0,9414841.5,74.27499999999999,0.86,0.14,4
49715,NonResidential,1.0,5.0,47.65642,-122.31475,Hotel/Senior Care,136758.0,0.0,136758.0,207017.0,6275367.5,175.46,1.0,0.0,4
49716,NonResidential,1.0,7.0,47.65599,-122.31385,Hotel/Senior Care,192259.0,0.0,192259.0,188118.0,8767617.0,191.97,1.0,0.0,4
49718,Nonresidential COS,2.0,2.0,47.53246,-122.33304,Other - Utility,137138.0,0.0,137138.0,138602.0,5435818.0,37.894999999999996,1.0,0.0,4
49725,NonResidential,1.0,7.0,47.60989,-122.32659,Other,267470.0,0.0,267470.0,160482.0,42575382.0,1570.0149999999999,1.0,0.0,4
49732,NonResidential,1.0,8.0,47.66201,-122.28386,Hospital (General Medical & Surgical),330000.0,0.0,330000.0,241500.0,53246998.0,1623.555,1.0,0.0,3
49737,NonResidential,1.0,3.0,47.62503,-122.35642,Commerce,43832.0,6519.0,37313.0,24588.0,3782742.0,136.39999999999998,0.85,0.15,98
49738,NonResidential,1.0,6.0,47.5596,-122.38459,Commerce,146363.0,0.0,146363.0,146363.0,11764830.0,327.805,1.0,0.0,29
49775,NonResidential,1.0,1.0,47.57984,-122.38577,Commerce,74121.5,0.0,74121.5,67263.0,14839300.5,364.615,1.0,0.0,5
49776,NonResidential,1.0,13.0,47.61156,-122.34401,Office,356172.5,149326.0,206846.5,194040.0,14197099.5,145.47,0.58,0.42,28
49778,NonResidential,1.0,2.0,47.6709,-122.27054,Loisirs,70292.0,0.0,70292.0,70292.0,1861760.8125,50.97,1.0,0.0,8
49780,NonResidential,1.0,7.0,47.61449,-122.33956,Data Center,90679.0,35120.0,55559.0,60000.0,37130149.0,258.85,0.61,0.39,41
49783,NonResidential,1.0,8.0,47.62351,-122.34135,Laboratory,339591.0,114010.0,225581.0,189280.5,43505150.0,1106.605,0.66,0.34,3
49784,NonResidential,1.0,6.0,47.61432,-122.31257,Office,46964.5,0.0,46964.5,48159.0,452602.54689999996,1.56,1.0,0.0,3
49793,NonResidential,1.0,3.0,47.63449,-122.37661,Office,94297.0,28217.0,66080.0,83533.0,1370187.8125,9.55,0.7,0.3,3
49797,NonResidential,1.0,3.0,47.59666,-122.31253,Office,63620.0,7494.5,56125.5,47000.0,2451639.5,19.75,0.88,0.12,3
49802,NonResidential,1.0,4.0,47.66629,-122.3826,Hotel/Senior Care/Housing,62381.0,11474.0,50907.0,60245.0,3561324.75,24.825,0.82,0.18,3
49829,NonResidential,1.0,6.0,47.61885,-122.30341,Hotel/Senior Care,79805.0,3500.0,76305.0,79805.0,7450458.0,180.365,0.96,0.04,3
49850,NonResidential,1.0,2.0,47.73143,-122.32784,Education,48925.0,0.0,48925.0,63500.0,1932084.0625,36.795,1.0,0.0,2
49858,NonResidential,1.0,2.0,47.61386,-122.32647,Education,35780.0,0.0,35780.0,38000.0,2489464.5,48.94,1.0,0.0,2
49859,Campus,7.0,4.0,47.62811223,-122.3742647,Other,808520.0,376000.0,432520.0,808520.0,157606480.0,4829.86,0.53,0.47,13
49862,Nonresidential COS,1.0,1.0,47.62082,-122.35251,Other,29000.0,0.0,29000.0,25100.0,2392910.5,51.965,1.0,0.0,54
49865,NonResidential,1.0,6.0,47.66246,-122.29898,Lifestyle Center,309433.0,119626.0,189807.0,318986.0,25816120.0,804.865,0.61,0.39,3
49867,NonResidential,1.0,7.0,47.58872,-122.33475,Office,329239.5,73343.5,255896.0,191333.0,3861406.0,38.82,0.78,0.22,2
49872,NonResidential,1.0,2.0,47.5843,-122.32229,Commerce,56988.0,0.0,56988.0,24520.0,597242.6875,18.655,1.0,0.0,2
49909,Campus,4.0,2.0,47.54193,-122.32404,Education,149856.0,0.0,149856.0,149895.0,6230503.75,103.62,1.0,0.0,9
49911,NonResidential,1.0,2.0,47.51377011,-122.3432804,Education,44162.0,0.0,44162.0,44162.0,1403693.4375,35.045,1.0,0.0,6
49918,Nonresidential COS,1.0,1.0,47.52472,-122.27074,Loisirs,51044.5,0.0,51044.5,35361.0,13090212.0,504.46999999999997,1.0,0.0,3
49924,NonResidential,1.0,2.0,47.61438,-122.32174,Office,57569.5,0.0,57569.5,37668.0,2332991.875,30.41,1.0,0.0,104
49925,NonResidential,1.0,2.0,47.61699,-122.32083,Education,99765.0,0.0,99765.0,98054.5,3400531.125,81.845,1.0,0.0,23
49926,NonResidential,1.0,3.0,47.61748356,-122.321853,Education,428347.0,0.0,428347.0,472384.0,36695070.0,1267.06,1.0,0.0,91
49940,NonResidential,1.0,8.0,47.60986,-122.32774,Hospital (General Medical & Surgical),374466.0,0.0,374466.0,1010135.0,121299024.0,5112.46,1.0,0.0,96
49945,NonResidential,1.0,3.0,47.60898,-122.34213,Hotel/Senior Care,182347.5,78000.0,104347.5,38800.0,3209319.75,64.33,0.57,0.43,27
49946,NonResidential,1.0,8.0,47.67034,-122.3873,Commerce,41198.0,0.0,41198.0,41198.0,7323674.25,78.93,1.0,0.0,6
49958,Nonresidential COS,1.0,1.0,47.59523,-122.32334,Commerce,20993.0,0.0,20993.0,20983.0,918185.40625,11.54,1.0,0.0,2
49966,NonResidential,1.0,0.0,47.5626,-122.29396,Education,40265.0,0.0,40265.0,40265.0,2058263.125,46.894999999999996,1.0,0.0,7
49967,Campus,111.0,0.0,47.65644,-122.31041,Education,9320156.0,0.0,9320156.0,9320156.0,873923712.0,11140.56,1.0,0.0,116
49968,NonResidential,1.0,4.0,47.65395,-122.30584,Education,58779.0,0.0,58779.0,58779.0,5000717.0,25.93,1.0,0.0,47
49970,NonResidential,1.0,0.0,47.65718,-122.31632,Hotel/Senior Care,176225.0,0.0,176225.0,176225.0,4926695.0,103.65,1.0,0.0,5
49972,NonResidential,1.0,6.0,47.65356,-122.30613,Education,203030.0,0.0,203030.0,203030.0,51168308.0,199.48,1.0,0.0,18
49979,NonResidential,1.0,0.0,47.65577,-122.3153,Hotel/Senior Care,166991.0,0.0,166991.0,166991.0,15965859.0,437.2,1.0,0.0,63
49980,NonResidential,1.0,0.0,47.65447,-122.31733,Hotel/Senior Care,89392.0,0.0,89392.0,89392.0,6960904.5,48.53,1.0,0.0,46
49983,NonResidential,1.0,0.0,47.65176,-122.30756,Hotel/Senior Care,97040.0,0.0,97040.0,97040.0,3894142.5,62.41,1.0,0.0,5
49985,NonResidential,1.0,6.0,47.62384,-122.33941,Office,427181.0,84597.5,342583.5,427181.0,16550909.0,212.195,0.8,0.2,2
49998,NonResidential,1.0,4.0,47.57054,-122.29139,Self-Storage Facility,101580.0,14004.0,87576.0,87576.0,895706.34375,11.155000000000001,0.86,0.14,2
50002,NonResidential,1.0,3.0,47.66414,-122.31664,Parking,33648.0,42099.0,-8451.0,83600.0,1394567.3125,9.725,-0.25,1.25,2
50026,NonResidential,1.0,5.0,47.61371,-122.31774,Office,37873.0,0.0,37873.0,25927.0,2346692.5,65.01,1.0,0.0,1
50031,NonResidential,1.0,10.0,47.62906,-122.34259,Office,513816.0,0.0,513816.0,359040.0,18760766.0,214.19,1.0,0.0,1
