OSEBuildingID,BuildingType,NumberofBuildings,NumberofFloors,Latitude,Longitude,LargestPropertyUseType,PropertyGFATotal_avg,PropertyGFAParking_avg,PropertyGFABuilding(s)_avg,LargestPropertyUseTypeGFA_avg,SiteEnergyUse(kBtu)_avg,TotalGHGEmissions_avg,ENERGYSTARScore,PropertyGFABuilding(s)_%,PropertyGFAParking_%,Dureedevie
656,NonResidential,1.0,0.0,47.60979,-122.32298,Santé,225982.0,0.0,225982.0,200184.0,19559392.0,648.2850000000001,53.0,1.0,0.0,12
657,NonResidential,1.0,0.0,47.61783,-122.33729,Parking,516407.0,0.0,516407.0,385196.0,44192186.0,978.705,31.0,1.0,0.0,10
659,NonResidential,1.0,42.0,47.6074,-122.33777,Office,1592914.0,148728.5,1444185.5,914832.0,57270220.0,490.995,97.0,0.91,0.09,11
661,NonResidential,1.0,10.0,47.61002,-122.32222,Santé,422503.0,206580.0,215923.0,197408.0,17563234.0,212.89499999999998,46.0,0.51,0.49,31
671,NonResidential,1.0,7.0,47.60649,-122.31121,Santé,94500.0,0.0,94500.0,104119.5,5901666.5,41.14,68.0,1.0,0.0,29
673,NonResidential,1.0,1.0,47.53655,-122.36377,Commerce,94713.0,0.0,94713.0,109758.0,5324075.5,89.46000000000001,79.0,1.0,0.0,11
674,NonResidential,1.0,9.0,47.60707,-122.3288,Santé,302902.0,101342.0,201560.0,201365.0,14487578.0,126.75,58.0,0.67,0.33,8
675,NonResidential,1.0,15.0,47.60395194,-122.3240621,Santé,434475.0,250000.0,184475.0,434475.0,55030192.0,1891.47,60.0,0.42,0.58,7
677,NonResidential,1.0,19.0,47.60883,-122.32494,Santé,319911.0,156407.0,163504.0,170727.0,14948875.5,345.345,50.0,0.51,0.49,43
678,NonResidential,1.0,6.0,47.60353,-122.33558,Office,205521.0,0.0,205521.0,114919.0,8254992.25,282.59000000000003,94.0,1.0,0.0,116
679,NonResidential,1.0,6.0,47.60197,-122.33437,Office,56700.0,0.0,56700.0,46000.0,3250993.25,22.66,55.0,1.0,0.0,116
680,NonResidential,1.0,4.0,47.59554,-122.32471,Office,72000.0,0.0,72000.0,72000.0,2556121.375,22.259999999999998,89.0,1.0,0.0,91
681,NonResidential,1.0,4.0,47.63347,-122.34078,Office,191146.0,94892.0,96254.0,103000.0,5067150.25,35.325,93.0,0.5,0.5,16
685,NonResidential,1.0,14.0,47.61567,-122.33503,Office,362046.0,62253.0,299793.0,233653.5,16769184.5,122.98500000000001,86.0,0.83,0.17,8
690,NonResidential,1.0,23.0,47.6115,-122.33278,Office,538933.0,42330.0,496603.0,361949.5,15506193.0,108.1,90.0,0.92,0.08,15
693,NonResidential,1.0,5.0,47.62497,-122.35965,Office,98668.0,0.0,98668.0,98668.0,4588520.0,31.985,91.0,1.0,0.0,34
694,NonResidential,1.0,1.0,47.57639,-122.32072,Office,158931.0,28381.0,130550.0,80157.0,8164713.5,86.995,12.0,0.82,0.18,9
696,NonResidential,1.0,1.0,47.65692,-122.37059,Office,105100.0,0.0,105100.0,105100.0,21955184.0,354.365,1.0,1.0,0.0,38
700,NonResidential,1.0,1.0,47.63718,-122.37734,Commerce,57176.0,0.0,57176.0,49750.0,12281483.0,156.765,31.0,1.0,0.0,8
701,NonResidential,1.0,1.0,47.63284,-122.37712,Commerce,50660.0,0.0,50660.0,50660.0,2528165.5,53.465,51.0,1.0,0.0,38
702,NonResidential,1.0,2.0,47.63156,-122.37551,Office,61929.0,0.0,61929.0,39879.0,2176781.25,52.495,59.0,1.0,0.0,79
703,NonResidential,1.0,4.0,47.62302,-122.36476,Office,165111.0,55000.0,110111.0,104667.0,24221619.0,168.86,1.0,0.67,0.33,16
704,NonResidential,1.0,4.0,47.62235,-122.36378,Office,129551.0,42500.0,87051.0,81470.5,26450953.0,184.4,1.0,0.67,0.33,16
705,NonResidential,1.0,5.0,47.62175,-122.36313,Office,161178.5,55971.0,105207.5,98433.0,7753541.25,54.05,63.0,0.65,0.35,16
706,NonResidential,1.0,5.0,47.62101,-122.36188,Office,183964.0,46763.0,137201.0,133451.0,15044493.5,104.88,56.0,0.75,0.25,8
707,NonResidential,1.0,5.0,47.61891,-122.35958,Office,208210.0,78848.0,129362.0,109978.0,5484395.25,126.945,95.0,0.62,0.38,30
708,NonResidential,1.0,7.0,47.61813,-122.35833,Office,277486.0,80283.0,197203.0,179846.5,12830430.0,89.445,63.0,0.71,0.29,30
709,NonResidential,1.0,3.0,47.614,-122.35375,Office,187130.0,0.0,187130.0,171783.0,9866829.0,68.785,77.0,1.0,0.0,23
710,NonResidential,1.0,5.0,47.61287,-122.35022,Office,251044.0,117867.0,133177.0,126218.0,17253696.0,120.28,99.0,0.53,0.47,16
711,NonResidential,1.0,5.0,47.60703,-122.34038,Non-Refrigerated Warehouse,154330.0,0.0,154330.0,95330.0,1256452.125,8.760000000000002,81.0,1.0,0.0,104
713,NonResidential,1.0,6.0,47.6047,-122.33739,Office,167860.0,0.0,167860.0,110694.5,6626558.5,46.195,70.0,1.0,0.0,111
714,NonResidential,1.0,5.0,47.60373017,-122.3373671,Office,192960.0,32160.0,160800.0,135173.0,6669954.0,260.94,95.0,0.83,0.17,104
715,NonResidential,1.0,6.0,47.60247,-122.33621,Office,112560.0,0.0,112560.0,80400.0,4657455.75,82.025,86.0,1.0,0.0,106
716,NonResidential,1.0,6.0,47.60223,-122.33602,Other,86204.0,0.0,86204.0,67670.0,3203513.0,70.025,89.0,1.0,0.0,106
717,Nonresidential COS,1.0,2.0,47.5829,-122.32417,Non-Refrigerated Warehouse,145158.0,0.0,145158.0,101633.0,8537983.5,132.64,51.0,1.0,0.0,31
718,NonResidential,1.0,2.0,47.58716,-122.32214,Office,112896.0,0.0,112896.0,110746.0,9708126.5,132.66,66.0,1.0,0.0,65
719,NonResidential,1.0,1.0,47.58685,-122.32501,Distribution Center,110613.0,0.0,110613.0,99551.0,1019239.094,7.105,95.0,1.0,0.0,56
720,NonResidential,1.0,4.0,47.58553,-122.32511,Non-Refrigerated Warehouse,149881.0,0.0,149881.0,119593.0,2587494.625,88.89,97.0,1.0,0.0,65
722,NonResidential,1.0,3.0,47.58042,-122.32552,Non-Refrigerated Warehouse,98220.0,0.0,98220.0,129420.0,6526015.0,82.35,12.0,1.0,0.0,65
723,NonResidential,1.0,1.0,47.58096,-122.32313,Distribution Center,84420.0,0.0,84420.0,44300.0,2905396.625,20.255,55.0,1.0,0.0,46
728,NonResidential,1.0,2.0,47.58241,-122.32866,Non-Refrigerated Warehouse,61200.0,0.0,61200.0,61200.0,5180415.0,187.64499999999998,16.0,1.0,0.0,85
729,NonResidential,1.0,1.0,47.58772,-122.32686,Distribution Center,111908.0,0.0,111908.0,109090.0,1905223.125,39.1,87.0,1.0,0.0,29
732,NonResidential,1.0,1.0,47.69197,-122.35877,Commerce,141890.0,35545.0,106345.0,168853.5,16987515.0,294.245,91.0,0.75,0.25,46
734,NonResidential,1.0,4.0,47.6633,-122.37549,Office,92092.0,21055.0,71037.0,70074.0,4748030.5,33.099999999999994,5.0,0.77,0.23,15
739,NonResidential,1.0,4.0,47.64912,-122.34823,Office,202623.0,88855.0,113768.0,105206.0,8830419.0,61.56,73.0,0.56,0.44,8
740,NonResidential,1.0,2.0,47.64932,-122.35187,Office,77174.0,25800.0,51374.0,77174.0,9092781.5,90.75500000000001,33.0,0.67,0.33,16
741,NonResidential,1.0,5.0,47.62817,-122.34212,Office,110524.0,0.0,110524.0,98723.5,7305940.0,50.935,57.0,1.0,0.0,18
744,NonResidential,1.0,7.0,47.62225,-122.35915,Office,241875.0,84689.0,157186.0,163082.0,8412075.5,65.56,88.0,0.65,0.35,16
745,NonResidential,1.0,5.0,47.61949,-122.35639,Office,102930.0,18720.0,84210.0,89075.0,4703788.0,62.525000000000006,85.0,0.82,0.18,42
749,NonResidential,1.0,8.0,47.61732,-122.34791,Office,150000.0,23630.0,126370.0,127503.5,9215900.5,107.86500000000001,65.0,0.84,0.16,41
750,NonResidential,1.0,7.0,47.61628,-122.33391,Office,274362.0,0.0,274362.0,274362.0,16540550.0,147.82,82.0,1.0,0.0,63
751,NonResidential,1.0,15.0,47.61599,-122.34165,Office,378002.0,116280.0,261722.0,270237.0,17661651.0,242.72000000000003,85.0,0.69,0.31,33
752,NonResidential,1.0,11.0,47.61481,-122.33969,Office,169020.0,0.0,169020.0,156414.0,10795660.5,334.70500000000004,83.0,1.0,0.0,53
753,NonResidential,1.0,33.0,47.61438,-122.33871,Data Center,429405.0,0.0,429405.0,218997.0,279774688.0,1957.3899999999999,98.0,1.0,0.0,35
754,NonResidential,1.0,19.0,47.61418,-122.33485,Office,383515.0,89778.0,293737.0,312442.0,15715441.0,109.56,90.0,0.77,0.23,35
755,NonResidential,1.0,18.0,47.6129,-122.33684,Santé,363934.0,28870.0,335064.0,281598.0,22667398.0,595.405,68.0,0.92,0.08,91
756,NonResidential,1.0,4.0,47.61203,-122.33486,Commerce,78920.0,0.0,78920.0,78920.0,9408741.75,126.69,80.0,1.0,0.0,87
757,NonResidential,1.0,7.0,47.61051,-122.34439,Office,131143.0,87160.0,43983.0,120269.0,5232787.25,89.435,93.0,0.34,0.66,37
760,NonResidential,1.0,10.0,47.61036,-122.34037,Office,132998.0,0.0,132998.0,111494.0,4491268.25,143.46,97.0,1.0,0.0,108
761,NonResidential,1.0,3.0,47.60956,-122.33715,Commerce,83118.0,0.0,83118.0,45000.0,2543544.75,27.740000000000002,59.0,1.0,0.0,76
762,NonResidential,1.0,3.0,47.60925,-122.33734,Commerce,77555.0,0.0,77555.0,73563.0,7933082.25,62.89,39.0,1.0,0.0,92
763,NonResidential,1.0,6.0,47.60765,-122.34097,Office,51218.0,0.0,51218.0,44913.0,2755720.75,19.21,57.0,1.0,0.0,107
764,NonResidential,1.0,29.0,47.60765,-122.3348,Office,489182.0,0.0,489182.0,371450.0,34380212.0,326.07,43.0,1.0,0.0,46
765,NonResidential,1.0,27.0,47.60769,-122.33544,Office,216571.0,13320.0,203251.0,182604.0,8123053.0,319.86,62.0,0.94,0.06,87
766,NonResidential,1.0,13.0,47.60741,-122.33565,Office,189175.0,0.0,189175.0,151740.0,19027589.0,132.65,13.0,1.0,0.0,95
767,NonResidential,1.0,13.0,47.60582,-122.33464,Office,293803.0,74481.0,219322.0,145491.0,17059492.0,118.93,25.0,0.75,0.25,18
768,NonResidential,1.0,7.0,47.60576,-122.33922,Office,122356.0,0.0,122356.0,95942.0,5601642.75,45.97,91.0,1.0,0.0,106
769,NonResidential,1.0,3.0,47.60366,-122.33328,Office,52298.0,0.0,52298.0,50250.0,1979702.0625,13.8,89.0,1.0,0.0,95
771,NonResidential,1.0,17.0,47.60304,-122.33362,Office,116640.0,0.0,116640.0,82053.0,6778046.75,166.085,75.0,1.0,0.0,105
772,NonResidential,1.0,42.0,47.60573,-122.33028,Office,1249055.0,201121.0,1047934.0,983697.0,39899790.0,271.38,95.0,0.84,0.16,35
774,NonResidential,1.0,22.0,47.60411,-122.33225,Office,227556.0,98556.0,129000.0,178278.0,8347697.0,58.195,95.0,0.57,0.43,46
775,NonResidential,1.0,76.0,47.60454,-122.33072,Office,1952220.0,319400.0,1632820.0,1680937.0,93748864.0,858.76,86.0,0.84,0.16,31
776,NonResidential,1.0,5.0,47.60663,-122.32157,Santé,188339.0,99314.0,89025.0,81873.0,8577519.0,90.81,15.0,0.47,0.53,28
778,NonResidential,1.0,6.0,47.5981,-122.33369,Office,95000.0,13700.0,81300.0,84481.0,4080621.5,35.435,83.0,0.86,0.14,106
779,NonResidential,1.0,9.0,47.6029,-122.32927,Office,224857.0,0.0,224857.0,204993.0,15154554.0,392.69,79.0,1.0,0.0,45
780,NonResidential,1.0,8.0,47.59878,-122.33088,Office,446261.0,124788.0,321473.0,343400.0,13755606.0,95.89500000000001,96.0,0.72,0.28,18
783,NonResidential,1.0,6.0,47.58958,-122.33369,Office,62370.0,0.0,62370.0,49473.0,4344101.5,30.285,30.0,1.0,0.0,109
784,NonResidential,1.0,1.0,47.58454,-122.3269,Non-Refrigerated Warehouse,73296.0,0.0,73296.0,77800.0,2310931.875,70.175,83.0,1.0,0.0,56
792,NonResidential,1.0,1.0,47.55695,-122.33176,Office,93610.0,0.0,93610.0,101278.0,6169415.0,142.91,95.0,1.0,0.0,66
793,NonResidential,1.0,2.0,47.55238,-122.32762,Office,156188.0,0.0,156188.0,141917.0,6538891.0,57.715,67.0,1.0,0.0,43
794,NonResidential,1.0,1.0,47.54923,-122.32446,Non-Refrigerated Warehouse,110260.0,0.0,110260.0,56900.0,1874372.625,13.07,11.0,1.0,0.0,50
796,NonResidential,1.0,5.0,47.54699,-122.32882,Office,238148.0,0.0,238148.0,241694.0,11066318.0,77.14500000000001,93.0,1.0,0.0,41
797,NonResidential,1.0,1.0,47.54326,-122.33134,Distribution Center,71718.0,0.0,71718.0,71718.0,122778.14845,0.855,100.0,1.0,0.0,47
798,NonResidential,1.0,1.0,47.53628,-122.3329,Non-Refrigerated Warehouse,55450.0,0.0,55450.0,34206.0,4296577.5,124.695,31.0,1.0,0.0,47
799,NonResidential,1.0,1.0,47.52549,-122.33064,Distribution Center,54880.0,0.0,54880.0,55000.0,2634434.0,83.84,32.0,1.0,0.0,37
800,NonResidential,1.0,1.0,47.52222,-122.36892,Commerce,107945.0,0.0,107945.0,99471.0,7314412.5,156.755,81.0,1.0,0.0,24
802,NonResidential,1.0,1.0,47.57903,-122.29982,Commerce,50785.0,0.0,50785.0,27382.0,7291873.5,185.2,57.0,1.0,0.0,53
803,NonResidential,1.0,3.0,47.54103,-122.33766,Office,85126.0,0.0,85126.0,81526.0,19985481.0,108.2,1.0,1.0,0.0,87
805,NonResidential,1.0,1.0,47.56613,-122.33838,Distribution Center,411584.0,0.0,411584.0,288048.0,14435757.5,423.605,43.0,1.0,0.0,30
807,NonResidential,1.0,4.0,47.6252,-122.36737,Office,242686.0,100176.0,142510.0,149081.0,9445732.0,65.85,77.0,0.59,0.41,8
809,NonResidential,1.0,6.0,47.5992,-122.33223,Office,95760.0,15840.0,79920.0,95760.0,5461748.75,74.11,83.0,0.83,0.17,116
811,NonResidential,1.0,1.0,47.56733,-122.3352,Non-Refrigerated Warehouse,179413.0,0.0,179413.0,178087.0,2875112.0,20.045,57.0,1.0,0.0,70
813,NonResidential,1.0,1.0,47.5725,-122.3571,Non-Refrigerated Warehouse,170632.0,0.0,170632.0,164806.0,634318.5,4.425000000000001,98.0,1.0,0.0,50
814,NonResidential,1.0,10.0,47.63264,-122.34171,Office,381511.0,0.0,381511.0,220033.0,11612044.5,105.765,87.0,1.0,0.0,22
815,NonResidential,1.0,17.0,47.60214,-122.32726,Office,413264.0,138098.0,275166.0,297274.5,13394673.0,93.38,91.0,0.67,0.33,7
817,NonResidential,1.0,6.0,47.6586,-122.3124,Office,122400.0,54300.0,68100.0,41624.0,5140494.75,83.22999999999999,63.0,0.56,0.44,7
821,NonResidential,1.0,2.0,47.51304,-122.28394,Non-Refrigerated Warehouse,123000.0,0.0,123000.0,112484.0,2824750.0,19.69,47.0,1.0,0.0,50
822,NonResidential,1.0,1.0,47.51168,-122.28285,Non-Refrigerated Warehouse,60448.0,0.0,60448.0,52702.0,970276.375,24.24,90.0,1.0,0.0,38
828,NonResidential,7.0,14.0,47.608951,-122.322402,Hospital (General Medical & Surgical),1765970.0,0.0,1765970.0,1639334.0,289149984.0,12066.025,54.0,1.0,0.0,22
831,NonResidential,1.0,5.0,47.60796711,-122.3195445,Santé,289419.0,159157.0,130262.0,146150.0,12261764.5,136.35500000000002,59.0,0.45,0.55,26
832,NonResidential,1.0,5.0,47.6993,-122.32378,Office,90266.0,0.0,90266.0,87552.0,7693844.75,53.635000000000005,18.0,1.0,0.0,29
837,NonResidential,1.0,4.0,47.6582,-122.36434,Non-Refrigerated Warehouse,87332.0,6458.0,80874.0,87332.0,1177500.4375,14.02,87.0,0.93,0.07,12
838,NonResidential,1.0,3.0,47.61142131,-122.3213375,Santé,83448.0,15479.0,67969.0,42527.0,6668456.0,231.39,54.0,0.81,0.19,87
839,NonResidential,1.0,6.0,47.61210727,-122.3205972,Hotel/Senior Care/Housing,150545.0,50017.0,100528.0,100528.0,13565377.5,459.265,28.0,0.67,0.33,13
843,NonResidential,1.0,5.0,47.62562,-122.35121,Hotel/Senior Care/Housing,111856.0,21273.0,90583.0,101997.0,9409804.5,273.485,8.0,0.81,0.19,8
845,NonResidential,1.0,4.0,47.61818,-122.31728,Non-Refrigerated Warehouse,132828.0,0.0,132828.0,132828.0,1058787.8125,7.385,83.0,1.0,0.0,28
847,NonResidential,1.0,1.0,47.53935,-122.34402,Non-Refrigerated Warehouse,70400.0,0.0,70400.0,58047.0,14013676.0,303.94,1.0,1.0,0.0,46
848,NonResidential,1.0,1.0,47.71417,-122.34256,Commerce,101830.0,0.0,101830.0,130767.0,10564970.0,279.01,60.0,1.0,0.0,21
857,NonResidential,1.0,1.0,47.57311,-122.3601,Non-Refrigerated Warehouse,152365.0,0.0,152365.0,149293.0,1156778.375,16.525,88.0,1.0,0.0,51
858,NonResidential,1.0,6.0,47.60705,-122.30966,Santé,320946.0,0.0,320946.0,278652.5,25502444.0,188.99,57.0,1.0,0.0,106
861,NonResidential,1.0,5.0,47.6056366,-122.3214798,Santé,275130.0,112980.0,162150.0,177748.0,10282801.5,71.685,70.0,0.59,0.41,13
864,NonResidential,1.0,4.0,47.70799,-122.30185,Non-Refrigerated Warehouse,80360.0,0.0,80360.0,80360.0,716397.59375,17.665,96.0,1.0,0.0,29
866,SPS-District K-12,1.0,1.0,47.5795,-122.38723,Education,61183.0,0.0,61183.0,62975.0,2446287.625,96.755,92.0,1.0,0.0,66
867,NonResidential,1.0,3.0,47.61318,-122.32122,Commerce,119190.0,0.0,119190.0,46280.0,9832044.0,252.885,71.0,1.0,0.0,20
1280,NonResidential,1.0,3.0,47.58718,-122.33467,Office,66138.0,12586.0,53552.0,33212.0,5911044.25,41.205,3.0,0.81,0.19,95
1281,NonResidential,1.0,3.0,47.66181,-122.31231,Office,113944.0,48510.0,65434.0,65434.0,17902300.0,126.845,1.0,0.57,0.43,56
19445,NonResidential,1.0,3.0,47.64859,-122.33311,Hotel/Senior Care,93079.0,36093.0,56986.0,91064.0,1803469.25,18.41,32.0,0.61,0.39,16
19461,NonResidential,1.0,2.0,47.67738,-122.28996,Loisirs,22220.0,0.0,22220.0,22220.0,787895.40625,29.715,90.0,1.0,0.0,59
19462,SPS-District K-12,1.0,1.0,47.69054,-122.29705,Education,46732.0,0.0,46732.0,50956.0,2265008.375,85.9,87.0,1.0,0.0,61
19477,NonResidential,1.0,1.0,47.54137,-122.33051,Non-Refrigerated Warehouse,44100.0,0.0,44100.0,40000.0,1657462.6875,11.555,1.0,1.0,0.0,40
19481,NonResidential,1.0,1.0,47.54113,-122.32633,Distribution Center,27800.0,0.0,27800.0,27800.0,1267333.625,26.125,13.0,1.0,0.0,51
19489,NonResidential,1.0,1.0,47.55436,-122.33631,Non-Refrigerated Warehouse,46340.0,0.0,46340.0,46340.0,2501217.0,17.435000000000002,3.0,1.0,0.0,15
19501,NonResidential,1.0,3.0,47.60191,-122.31438,Office,38460.0,0.0,38460.0,38460.0,1904050.125,36.22,69.0,1.0,0.0,106
19520,NonResidential,1.0,2.0,47.68576,-122.35481,Loisirs,21022.0,0.0,21022.0,21022.0,814700.3125,38.355000000000004,54.0,1.0,0.0,94
19537,SPS-District K-12,1.0,2.0,47.5773,-122.4074,Education,51489.0,0.0,51489.0,51489.0,1946706.8125,69.36500000000001,93.0,1.0,0.0,62
19559,NonResidential,1.0,1.0,47.51127,-122.281,Distribution Center,48001.0,0.0,48001.0,48001.0,2313485.375,93.845,49.0,1.0,0.0,49
19570,NonResidential,1.0,1.0,47.51018,-122.28192,Non-Refrigerated Warehouse,37351.0,0.0,37351.0,29551.0,2512363.875,73.6,10.0,1.0,0.0,47
19572,NonResidential,1.0,1.0,47.51127,-122.281,Non-Refrigerated Warehouse,30375.0,0.0,30375.0,30486.5,342003.84375,2.385,73.0,1.0,0.0,35
19596,NonResidential,1.0,2.0,47.68164,-122.3753,Loisirs,33589.0,0.0,33589.0,33589.0,475247.09375,19.86,90.0,1.0,0.0,102
19613,NonResidential,1.0,3.0,47.66587,-122.38476,Office,43500.0,0.0,43500.0,43495.0,3262312.125,22.84,46.0,1.0,0.0,37
19621,NonResidential,1.0,2.0,47.67528,-122.40836,Office,28492.0,0.0,28492.0,28492.0,1975960.4375,39.879999999999995,12.0,1.0,0.0,38
19658,NonResidential,1.0,2.0,47.61832601,-122.33341322,Office,28568.0,0.0,28568.0,28568.0,841242.0,12.91,86.0,1.0,0.0,78
19694,SPS-District K-12,1.0,2.0,47.60842,-122.30093,Education,37327.0,0.0,37327.0,45039.0,1967476.375,71.06,92.0,1.0,0.0,91
19696,NonResidential,1.0,2.0,47.59692,-122.31543,Commerce,147545.0,0.0,147545.0,147545.0,6991632.0,178.35500000000002,69.0,1.0,0.0,99
19728,SPS-District K-12,1.0,2.0,47.68636,-122.3423,Education,47602.0,0.0,47602.0,46577.5,2127293.75,77.805,78.0,1.0,0.0,86
19747,NonResidential,1.0,5.0,47.6158,-122.35126,Office,61825.0,13320.0,48505.0,37993.0,4529061.0,148.29,59.0,0.78,0.22,42
19750,NonResidential,1.0,3.0,47.61683,-122.35176,Office,64630.0,0.0,64630.0,64630.0,1932211.6875,38.05500000000001,96.0,1.0,0.0,74
19752,NonResidential,1.0,2.0,47.61636,-122.35094,Loisirs,20920.0,0.0,20920.0,20920.0,1089392.25,44.12,15.0,1.0,0.0,68
19755,NonResidential,1.0,3.0,47.61588,-122.34965,Office,20565.0,0.0,20565.0,20565.0,822076.75,5.73,65.0,1.0,0.0,91
19766,NonResidential,1.0,2.0,47.57384,-122.41182,Loisirs,22128.0,0.0,22128.0,22128.0,571199.34375,23.71,94.0,1.0,0.0,90
19774,NonResidential,1.0,1.0,47.72736,-122.34579,Commerce,48139.0,0.0,48139.0,40000.0,813224.8125,21.505,98.0,1.0,0.0,48
19787,NonResidential,1.0,2.0,47.56633,-122.38725,Loisirs,21364.0,0.0,21364.0,15364.0,956767.5625,42.7,86.0,1.0,0.0,67
19845,NonResidential,1.0,1.0,47.6646,-122.29932,Commerce,25735.0,0.0,25735.0,25691.0,1200269.9375,17.71,82.0,1.0,0.0,20
19847,NonResidential,1.0,2.0,47.66246,-122.29898,Commerce,25862.0,0.0,25862.0,25562.0,5132215.0,165.95499999999998,20.0,1.0,0.0,60
19848,NonResidential,1.0,2.0,47.66246,-122.29898,Commerce,49965.0,0.0,49965.0,47465.0,3421835.375,29.4,82.0,1.0,0.0,13
19853,NonResidential,1.0,2.0,47.6026,-122.33232,Office,20028.0,0.0,20028.0,20028.0,532190.20315,16.645,95.0,1.0,0.0,87
19855,NonResidential,1.0,7.0,47.60247,-122.33372,Office,23622.0,0.0,23622.0,26195.0,835176.75,10.0,100.0,1.0,0.0,116
19856,NonResidential,1.0,3.0,47.60237,-122.33365,Office,23563.0,0.0,23563.0,20183.0,863060.34375,6.02,67.0,1.0,0.0,114
19858,NonResidential,1.0,2.0,47.60427,-122.33385,Commerce,38539.0,12379.0,26160.0,15549.0,2246978.25,15.665,55.0,0.68,0.32,38
19860,NonResidential,1.0,5.0,47.60427,-122.33385,Office,26840.0,0.0,26840.0,29040.0,1997956.5,13.93,24.0,1.0,0.0,110
19861,NonResidential,1.0,2.0,47.60427,-122.33385,Commerce,46800.0,0.0,46800.0,36019.0,1666592.75,11.620000000000001,86.0,1.0,0.0,110
19862,NonResidential,1.0,3.0,47.60431,-122.33335,Office,63990.0,26640.0,37350.0,39000.0,2290253.75,16.155,51.0,0.58,0.42,37
19864,NonResidential,1.0,3.0,47.61285,-122.34817,Office,28800.0,0.0,28800.0,21600.0,1351838.875,27.67,50.0,1.0,0.0,108
19871,NonResidential,1.0,3.0,47.6172,-122.34979,Office,33552.0,4968.0,28584.0,26556.0,2237921.875,86.84,75.0,0.85,0.15,62
19873,NonResidential,1.0,2.0,47.61652,-122.34854,Commerce,26270.0,0.0,26270.0,26268.0,1665329.875,35.565,32.0,1.0,0.0,85
19874,NonResidential,1.0,3.0,47.61595,-122.34756,Office,57620.0,7820.0,49800.0,49800.0,2387839.5,16.645,50.0,0.86,0.14,90
19878,NonResidential,1.0,5.0,47.61471,-122.34525,Hotel/Senior Care/Housing,57800.0,0.0,57800.0,57800.0,2555917.125,66.87,87.0,1.0,0.0,26
19894,NonResidential,1.0,2.0,47.61319,-122.33695,Office,31890.0,0.0,31890.0,31160.0,1774622.8125,12.37,2.0,1.0,0.0,61
19895,NonResidential,1.0,2.0,47.61267,-122.33852,Office,44098.0,13660.0,30438.0,31460.0,1948380.75,49.045,53.0,0.69,0.31,91
19910,NonResidential,1.0,4.0,47.6146,-122.34217,Santé,26670.0,0.0,26670.0,26670.0,1523730.1875,12.004999999999999,51.0,1.0,0.0,64
19927,NonResidential,1.0,4.0,47.61822,-122.34132,Hotel/Senior Care/Housing,44416.0,0.0,44416.0,52668.0,2635466.625,70.71000000000001,61.0,1.0,0.0,49
19967,SPS-District K-12,1.0,1.0,47.63203,-122.35337,Education,35805.0,0.0,35805.0,35805.0,374526.34375,8.155,100.0,1.0,0.0,15
20000,NonResidential,1.0,2.0,47.66476,-122.35248,Loisirs,45991.0,0.0,45991.0,45991.0,1095088.875,34.33,77.0,1.0,0.0,88
20029,NonResidential,1.0,3.0,47.66282,-122.305,Hotel/Senior Care,21499.0,0.0,21499.0,21499.0,539744.84375,3.7649999999999997,85.0,1.0,0.0,95
20033,NonResidential,1.0,2.0,47.66461,-122.30142,Office,20384.0,0.0,20384.0,25021.0,1808637.1875,14.45,16.0,1.0,0.0,27
20048,NonResidential,1.0,2.0,47.66246,-122.29898,Commerce,54284.0,0.0,54284.0,52784.0,6893473.0,63.47,18.0,1.0,0.0,60
20050,NonResidential,1.0,1.0,47.66246,-122.29898,Commerce,23409.0,0.0,23409.0,21909.0,2533162.0,27.23,67.0,1.0,0.0,60
20066,NonResidential,2.0,2.0,47.66355,-122.30123,Hotel/Senior Care/Housing,24100.0,0.0,24100.0,30910.0,1597516.375,46.885000000000005,91.0,1.0,0.0,55
20073,NonResidential,1.0,4.0,47.61362,-122.33959,Office,32356.0,0.0,32356.0,25876.0,1580520.875,57.74,81.0,1.0,0.0,89
20082,NonResidential,1.0,7.0,47.61798,-122.33974,Hotel/Senior Care/Housing,61180.0,12960.0,48220.0,61180.0,3768227.625,115.145,24.0,0.79,0.21,56
20087,NonResidential,1.0,5.0,47.61524,-122.33519,Office,43506.0,11250.0,32256.0,32569.0,3233100.75,89.72,51.0,0.74,0.26,38
20130,NonResidential,1.0,2.0,47.67572,-122.3285,Loisirs,23931.0,0.0,23931.0,23931.0,473497.65625,17.655,88.0,1.0,0.0,106
20132,NonResidential,1.0,2.0,47.67491,-122.33316,Loisirs,21393.0,0.0,21393.0,21393.0,829606.6875,31.91,57.0,1.0,0.0,68
20141,NonResidential,1.0,2.0,47.57256,-122.29265,Distribution Center,47560.0,0.0,47560.0,23146.0,1187626.8125,34.185,80.0,1.0,0.0,26
20145,NonResidential,1.0,6.0,47.60897,-122.32507,Hotel/Senior Care,62334.0,5438.5,56895.5,35696.0,1089214.125,35.675,100.0,0.91,0.09,10
20167,NonResidential,1.0,2.0,47.61718,-122.33654,Education,21600.0,0.0,21600.0,21600.0,1168236.875,35.25,72.0,1.0,0.0,59
20168,NonResidential,1.0,3.0,47.61687,-122.33533,Education,22860.0,0.0,22860.0,22860.0,975095.8125,6.795,43.0,1.0,0.0,21
20182,NonResidential,1.0,1.0,47.66516,-122.2738,Loisirs,26366.0,0.0,26366.0,26386.0,839117.9375,29.06,88.0,1.0,0.0,44
